date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:32:09	28994/28994	---M--	200	added ('OK')	image/jpeg	etag:%227142-57a849021f70a%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/err_bg.jpg	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/err_bg.jpg	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/css/style.css)
15:32:12	38876/38876	---M--	200	added ('OK')	image/jpeg	etag:%2297dc-57a8490150a6a%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/cooming_bg.jpg	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/cooming_bg.jpg	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/css/style.css)
15:32:12	87628/87628	---M--	200	added ('OK')	image/png	etag:%221564c-57a84900f130f%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/contact-bg.png	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/contact-bg.png	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/css/style.css)
15:32:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202019%2015:32:09%20GMT	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/css/owl.video.play.png	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/css/owl.video.play.42.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/css/owl.carousel.css)
15:32:18	14881/14881	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Dec%202019%2015:32:14%20GMT	http://www.netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/css/owl.video.play.png	C:/Mes%20Sites%20Web/corporate1/www.netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/css/owl.video.play.43.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/css/owl.carousel.css)
15:32:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202019%2015:32:20%20GMT	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.44.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/index.html)
15:32:21	0/-1	---M--	301	error ('')			http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.45.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/about.html)
15:32:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Dec%202019%2015:32:26%20GMT	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/business-planning.png	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/business-planning.47.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/about.html)
15:32:29	14893/14893	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Dec%202019%2015:32:28%20GMT	http://www.netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/business-planning.png	C:/Mes%20Sites%20Web/corporate1/www.netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/business-planning.48.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/about.html)
15:32:31	6307/6307	---M--	200	added ('OK')	image/png	etag:%2218a3-57a84902cebc1%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/financial-planning.png	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/financial-planning.png	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/about.html)
15:32:32	149242/149242	---M--	200	added ('OK')	image/jpeg	etag:%22246fa-57a848fb02ddd%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/about_bg.jpg	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/about_bg.jpg	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/about.html)
15:32:33	6526/6526	---M--	200	added ('OK')	image/png	etag:%22197e-57a8490570d03%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/market-analysis.png	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/market-analysis.png	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/about.html)
15:32:33	0/-1	---M--	301	error ('')			http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.4b.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/services.html)
15:32:38	5845/5845	---M--	200	added ('OK')	image/png	etag:%2216d5-57a848fed3ed2%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/busisness.png	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/busisness.png	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/services.html)
15:32:39	77712/77712	---M--	200	added ('OK')	image/jpeg	etag:%2212f90-57a848fce644f%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/blog-bg.jpg	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/blog-bg.jpg	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/services.html)
15:32:39	5697/5697	---M--	200	added ('OK')	image/png	etag:%221641-57a8490344695%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/financial.png	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/financial.png	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/services.html)
15:32:40	6309/6309	---M--	200	added ('OK')	image/png	etag:%2218a5-57a848fbc8ddc%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/advisers.png	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/advisers.png	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/services.html)
15:32:40	5613/5613	---M--	200	added ('OK')	image/png	etag:%2215ed-57a849053a9d0%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/management.png	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/management.png	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/services.html)
15:32:41	5709/5709	---M--	200	added ('OK')	image/png	etag:%22164d-57a8490aa1ed5%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/support.png	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/support.png	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/services.html)
15:32:41	0/-1	---M--	301	error ('')			http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.52.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/projects.html)
15:32:48	0/-1	---M--	301	error ('')			http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.54.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/team.html)
15:32:54	0/-1	---M--	301	error ('')			http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.56.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/price.html)
15:32:54	0/-1	---M--	301	error ('')			http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.57.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog.html)
15:32:56	4051/4051	---M--	200	added ('OK')	image/jpeg	etag:%22fd3-57a849079f698%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/post-1.jpg	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/post-1.jpg	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog.html)
15:32:56	0/-1	---M--	301	error ('')			http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.5a.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-left-sidebar.html)
15:32:56	0/-1	---M--	301	error ('')			http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.5b.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details-left-sidebar.html)
15:32:57	3322/3322	---M--	200	added ('OK')	image/jpeg	etag:%22cfa-57a849081228c%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/post-2.jpg	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/post-2.jpg	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog.html)
15:32:58	19126/19126	---M-Z	200	added ('OK')	text/html	etag:%224ab6-57a848bb9faa5-gzip%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-detail.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-detail.html	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details-left-sidebar.html)
15:33:01	29979/29979	---M--	200	added ('OK')	image/jpeg	etag:%22751b-57a848fd28eba%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/blog_1.jpg	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/blog_1.jpg	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details-left-sidebar.html)
15:33:04	14111/14111	---M--	200	added ('OK')	image/jpeg	etag:%22371f-57a8490d234a5%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/thumb-3.jpg	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/thumb-3.jpg	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details-left-sidebar.html)
15:33:04	0/-1	---M--	301	error ('')			http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.60.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/faq.html)
15:33:04	0/-1	---M--	301	error ('')			http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.61.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/404.html)
15:33:06	15899/15899	---M--	200	added ('OK')	image/jpeg	etag:%223e1b-57a8490db7f93%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/thumb-4.jpg	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/thumb-4.jpg	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details-left-sidebar.html)
15:33:07	0/-1	---M--	301	error ('')			http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.63.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/contact.html)
15:33:07	10091/10091	---M--	200	added ('OK')	image/png	etag:%22276b-57a848fa6005f%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/404.png	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/404.png	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/404.html)
15:33:12	173043/173043	---M--	200	added ('OK')	image/jpeg	etag:%222a3f3-57a8490bab4f7%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/team_bg.jpg	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/team_bg.jpg	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/team.html)
15:33:15	362835/362835	---M--	200	added ('OK')	image/png	etag:%2258953-57a8490c2a824%22	http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/team_bg.png	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/assets/images/team_bg.png	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/projects.html)
15:33:15	0/-1	---M--	301	error ('')			http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.html	C:/Mes%20Sites%20Web/corporate1/netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-details.64.delayed	(from http://netizensstore.com/netbizz_theme/netbizz_HTML/multipage_3/blog-detail.html)
